"";"BirdId";"MS";"TA";"BH";"LogitH";"H";"LogitB";"B";"HT";"WL";"YP";"SY";"CL";"LogitSurvWS";"U";"TH";"SurvWS";"HS";"LS";"CS";"Cort";"Cho";"DS";"AgeN";"SexN";"Sex";"Age";"MonthNum";"Density";"Latitude";"Longitude";"ObsCatchNr";"Area";"Catching_loc";"CapDate";"SampleYear"
"1959";"10768";446;95;3,599999905;0,0183593472747018;0,5045897079;-4,96144505001021;0,00695410292;0,157638889;258;2;"2017_2018";"Oosterschelde";3,0029657542241;NA;110,1999969;0,95270793;68,3;NA;83;4,590815716;NA;90;2;2;"M";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1960";"10769";506;97;5,099999905;NA;NA;NA;NA;0,204861111;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,175;117,0999985;0,919225816;66,1;70,7;83,4;7,467325664;6;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1961";"10770";459;92;4,599999905;NA;NA;NA;NA;0,160416667;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,538;111,1999969;0,919225816;63;68,9;84,3;9,360601296;6;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1962";"10771";422;92;4,599999905;-0,186644166224447;0,4534739454;-5,02732071229986;0,00651364764;0,161805556;247;2;"2017_2018";"Oosterschelde";3,0029657542241;NA;103,8000031;0,95270793;67,8;48,1;57,9;11,93664621;NA;90;2;2;"M";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1963";"10772";544;95;4,800000191;-0,234297248147159;0,4416921792;-5,18542858454433;0,00556637907;0,1625;267;2;"2017_2018";"Oosterschelde";2,43187440190775;0,531;111;0,919225816;57,4;65,5;86,8;8,562551774;7;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1964";"10773";528;94;4,199999809;-0,124557845095876;0,4689007362;-5,18203888066862;0,0055851739;0,164583333;266;2;"2017_2018";"Oosterschelde";2,43187440190775;0,432;109,0999985;0,919225816;63;68,9;84,3;13,75433153;7,8;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1965";"10774";543;96;4,400000095;-0,161268147767346;0,4597701149;-4,92402787615566;0,00721732157;0,166666667;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,375;111,9000015;0,919225816;55,9;64,6;87,6;13,14268412;6,7;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1966";"10775";472;95;3;-0,126856062731811;0,4683284457;-4,79401801867115;0,0082111437;0,167361111;273;2;"2017_2018";"Oosterschelde";2,43187440190775;0,236;110,5;0,919225816;64;69,5;84;6,306376237;6,1;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1967";"10776";512;102;4,099999905;-0,0968588704193284;0,4758041958;-4,99693070308804;0,00671328671;0,156944444;257;2;"2017_2018";"Oosterschelde";3,0029657542241;0,427;113,3000031;0,95270793;64,8;56,4;70,5;7,68442205;8,2;90;2;2;"M";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1968";"10777";493;96;2,700000048;-0,23913940227417;0,4404984424;-4,8884676606636;0,00747663551;0,05;258;2;"2017_2018";"Oosterschelde";3,0029657542241;0,263;131,1999969;0,95270793;63,8;64,2;79;4,534995933;7,4;90;2;1;"F";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1969";"10778";548;94;4,400000095;-0,449122253083726;0,3895694785;-5,1793226603328;0,00560028001;0,042361111;265;2;"2017_2018";"Oosterschelde";2,43187440190775;1,556;118,5999985;0,919225816;64;69,5;84;8,142417796;4,2;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1970";"10779";594;96;5,099999905;-0,105876844644876;0,4735554876;-5,09098564722683;0,00611433812;0,043055556;272;2;"2017_2018";"Oosterschelde";2,43187440190775;0,423;123;0,919225816;60,9;67,6;85,1;8,697814906;8,7;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1971";"10780";513;97;5,300000191;-0,149531733826878;0,4626865672;-4,70652268031565;0,00895522388;0,044444444;268;2;"2017_2018";"Oosterschelde";2,43187440190775;0,262;119,4000015;0,919225816;59,9;67,1;85,5;NA;5,8;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1972";"10781";593;98;4,699999809;-0,094297581897953;0,4764430577;-4,97453697406795;0,00686427457;0,045138889;267;2;"2017_2018";"Oosterschelde";2,43187440190775;0,601;115,5999985;0,919225816;63,3;69,1;84,2;9,391147141;5,7;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1973";"10782";534;96;2,5;-0,156483749878166;0,4609586976;-4,84085021094512;0,0078384082;0,046527778;266;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;124,4000015;0,919225816;71,3;73,8;82,6;7,888804716;NA;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1974";"10783";510;94;2,5;-0,170676912245412;0,4574340528;-5,16237705891251;0,00569544365;0,047916667;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,418;127,4000015;0,919225816;65,4;70,3;83,6;7,985154053;5,7;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1975";"10784";541;94;5,400000095;-0,178499709001797;0,4554931836;-5,73898872924715;0,00320769848;0,202777778;258;2;"2017_2018";"Oosterschelde";2,43187440190775;0,587;113,9000015;0,919225816;61,6;68;84,8;5,250209122;7,9;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1976";"10785";605;98;5,300000191;NA;NA;NA;NA;0,048611111;273;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;121;0,919225816;66,8;71,2;83,3;10,45067735;6,6;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1977";"10786";562;97;2,599999905;-0,154248723689908;0,4615140957;-4,55036194973226;0,01045296167;0,036111111;270;2;"2017_2018";"Oosterschelde";2,43187440190775;0,377;129;0,919225816;66,5;71;83,3;8,719479813;6,4;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1978";"10787";522;98;4,300000191;NA;NA;NA;NA;0,050694444;265;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;112,1999969;0,919225816;62,6;68,7;84,5;7,729604031;NA;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1979";"10788";552;101;3,099999905;-0,27781954751675;0,4309884239;-4,58586743421875;0,01009201543;0,052083333;270;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;129,1999969;0,919225816;72,8;74,7;82,5;10,5903725;NA;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1980";"10789";562;95;4,199999809;-0,119298023362526;0,4702108158;-4,90804870575307;0,00733272227;0,053472222;256;2;"2017_2018";"Oosterschelde";3,0029657542241;0,405;113,1999969;0,95270793;70,9;49,4;55,8;15,97473564;6,5;90;2;2;"M";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1981";"10790";503;96;1,899999976;-0,311704115489158;0,4226988382;-4,89245217836332;0,00744712541;0,054861111;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,434;127,6999969;0,919225816;64;69,5;84;NA;5,3;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1982";"10791";531;98;4;-0,203104971094576;0,4493975904;-5,10594547315609;0,00602409639;0,05625;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,22;117,3000031;0,919225816;59,9;67,1;85,5;12,12115979;5,9;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1983";"10792";464;95;4,699999809;-0,225544209364657;0,4438517687;-5,12764201434154;0,00589556429;0,057638889;272;2;"2017_2018";"Oosterschelde";2,43187440190775;0,328;108,8000031;0,919225816;64,3;69,7;83,9;13,21116585;5,8;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1984";"10793";558;98;4,599999905;-0,132410693169;0,4669456067;-5,34654715053319;0,00474198047;0,217361111;267;2;"2017_2018";"Oosterschelde";2,43187440190775;0,929;127;0,919225816;61,3;67,8;85;4,414392447;6,4;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1985";"10794";493;99;3,299999952;-0,293080858731535;0,4272497897;-5,08225098615858;0,00616764788;0,145138889;252;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;123,6999969;0,919225816;62,3;68,5;84,6;18,26567969;6;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1986";"10795";485;95;4,599999905;-0,164689226100653;0,4589204999;-5,52039368285361;0,00398830098;0,20625;268;2;"2017_2018";"Oosterschelde";2,43187440190775;0,496;112,6999969;0,919225816;61,3;67,8;85;5,894889565;5,7;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1987";"10796";510;101;3,400000095;-0,301809451601626;0,4251152074;-5,5837854518339;0,00374423963;0,207638889;258;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;127;0,919225816;58,4;66,1;86,3;8,390728754;NA;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1988";"10797";484;95;2,700000048;-0,0841405143638938;0,4789772727;-5,45389559750949;0,00426136364;0,209027778;257;2;"2017_2018";"Oosterschelde";3,0029657542241;0,439;120,9000015;0,95270793;64,6;50,9;65,3;9,334577973;6,9;90;2;1;"F";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1989";"10798";514;98;3;NA;NA;NA;NA;0,211111111;267;2;"2017_2018";"Oosterschelde";2,43187440190775;0,75;125,6999969;0,919225816;66,5;71;83,3;10,23174248;7,1;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1990";"10799";533;98;4,599999905;-0,110665568068978;0,472361809;-5,3426000331031;0,00476064533;0,213194444;267;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;116,1999969;0,919225816;64,3;69,7;83,9;9,758167054;7,4;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1991";"10800";465;95;3,299999952;-0,0617324435846985;0,4845717884;-4,87773862102615;0,00755667506;0,039583333;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,724;111,1999969;0,919225816;68,3;72;83;11,25991001;5,8;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1992";"10801";528;98;4,099999905;NA;NA;NA;NA;0,216666667;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,387;113,5;0,919225816;57,1;65,3;86,9;4,51648545;7,3;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1993";"10802";572;102;5,300000191;-0,164303051462921;0,4590163934;-4,79579054577823;0,00819672131;0,038194444;270;2;"2017_2018";"Oosterschelde";2,43187440190775;0,758;115,4000015;0,919225816;66,8;71,2;83,3;11,30756493;5,5;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1994";"10803";432;90;5,199999809;NA;NA;NA;NA;0,218055556;253;2;"2017_2018";"Oosterschelde";3,0029657542241;0,431;115,3000031;0,95270793;65;53;67,1;5,583373231;7,1;90;2;2;"M";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1995";"10804";504;97;3,400000095;NA;NA;NA;NA;0,220138889;257;2;"2017_2018";"Oosterschelde";2,43187440190775;0,389;118,4000015;0,919225816;61,9;68,2;84,7;8,943801805;7;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1996";"10805";502;97;2,400000095;-0,127660836638787;0,4681280646;-5,43865885031839;0,00432650707;0,221527778;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,57;122,0999985;0,919225816;53,7;63,2;89,1;8,732074523;7,3;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1997";"10806";554;101;2,700000048;-0,0902035966909995;0,4774643792;-5,65453387195698;0,00348938645;0,223611111;257;2;"2017_2018";"Oosterschelde";2,43187440190775;0,381;130,5;0,919225816;64,7;69,9;83,8;9,534525446;8,1;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1998";"10807";493;96;2,5;-0,0766420490825766;0,4808488613;-5,54751845157116;0,00388198758;0,225;260;2;"2017_2018";"Oosterschelde";3,0029657542241;0,475;120,1999969;0,95270793;61,5;56;72,8;9,274590425;9,5;90;2;1;"F";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"1999";"10808";548;97;4,199999809;-0,167108102037904;0,4583199228;-5,39783944234512;0,0045059543;0,225694444;260;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;114,5;0,919225816;62,3;68,5;84,6;7,440689551;9,3;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2000";"10809";516;97;2,5;-0,174092689750825;0,4565864214;-5,72711915601342;0,00324587503;0,203472222;262;2;"2017_2018";"Oosterschelde";2,43187440190775;0,465;123,9000015;0,919225816;61,6;68;84,8;5,20187245;7,7;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2001";"10810";556;104;3,5;-0,427515817768508;0,3947196871;-5,07812996827515;0,00619295958;0,214583333;272;2;"2017_2018";"Oosterschelde";2,43187440190775;0,332;124,8000031;0,919225816;65,4;70,3;83,6;6,566992055;5,4;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2002";"10811";503;97;2,099999905;-0,278504457908723;0,4308204662;-5,26421295444462;0,00514683621;0,06875;256;2;"2017_2018";"Oosterschelde";2,43187440190775;0,173;119;0,919225816;63;68,9;84,3;4,704196416;6;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2003";"10812";528;91;2,200000048;-0,169787820755623;0,4576547231;-5,94738203537748;0,00260586319;0,086111111;247;2;"2017_2018";"Oosterschelde";2,43187440190775;0,442;122,1999969;0,919225816;55,6;64,4;87,8;2,176028184;6;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2004";"10813";548;99;3,299999952;NA;NA;NA;NA;0,084722222;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,312;125,4000015;0,919225816;61,6;68;84,8;6,174006243;5,9;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2005";"10814";506;99;4,300000191;-0,0953681188269953;0,4761760243;-5,45684620381569;0,00424886191;0,084722222;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,306;114,1999969;0,919225816;65,8;70,5;83,5;8,681355207;6,7;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2006";"10815";507;98;4,5;NA;NA;NA;NA;0,083333333;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,194;118,4000015;0,919225816;70,9;73,6;82,6;12,33007405;4,1;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2007";"10816";480;90;3,900000095;-0,294493355299624;0,4269041769;-5,31073988736562;0,00491400491;0,080555556;254;2;"2017_2018";"Oosterschelde";3,0029657542241;0,273;113,6999969;0,95270793;61,1;52,4;69,5;12,88694657;5,9;90;2;2;"M";"Sub-Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2008";"10817";502;96;3,5;-0,0775487578660068;0,4806225206;-4,95214607134937;0,00701861459;0,078472222;269;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;120,6999969;0,919225816;65,8;70,5;83,5;11,46929705;NA;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2009";"10818";519;90;3,599999905;-0,191675318775851;0,4522273425;-5,19203049549378;0,00552995392;0,077083333;266;2;"2017_2018";"Oosterschelde";2,43187440190775;0,337;126,1999969;0,919225816;63,3;69,1;84,2;13,36271276;6,8;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2010";"10819";518;101;2,700000048;-0,28636838170296;0,4288931789;-5,20303659803095;0,00546975547;0,075694444;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,201;122,4000015;0,919225816;55,9;64,6;87,6;6,115157367;4,9;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2011";"10820";553;94;3,700000048;-0,209206995584344;0,4478881799;-5,00119695294902;0,00668489821;0,072916667;253;2;"2017_2018";"Oosterschelde";2,43187440190775;0,269;109,6999969;0,919225816;65;70,1;83,7;NA;5,5;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2012";"10821";544;97;4,599999905;-0,405215388926323;0,4000599341;-5,01517044883795;0,00659274798;0,086805556;263;2;"2017_2018";"Oosterschelde";2,43187440190775;0,57;115,1999969;0,919225816;66,8;71,2;83,3;NA;6;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2013";"10822";481;93;4,800000191;-0,129685368464451;0,4676240209;-5,2005995288701;0,00548302872;0,14375;259;2;"2017_2018";"Oosterschelde";2,43187440190775;0,437;110,8000031;0,919225816;57,4;65,5;86,8;8,716948811;6,9;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2014";"10823";524;96;4,5;-0,0989818334475042;0,4752747253;-5,14412282606744;0,0057997558;0,070138889;258;2;"2017_2018";"Oosterschelde";2,43187440190775;0,309;117,4000015;0,919225816;62,3;68,5;84,6;8,71282063;10,2;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2015";"10824";532;97;3,299999952;NA;NA;NA;NA;0,147222222;272;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;123,5999985;0,919225816;57,1;65,3;86,9;9,33573147;6,6;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2016";"10825";513;98;4,199999809;-0,171321333822062;0,4572741194;-5,31351381303363;0,00490045942;0,067361111;268;2;"2017_2018";"Oosterschelde";2,43187440190775;0,165;117,6999969;0,919225816;59,9;67,1;85,5;7,199938678;4,8;90;3;2;"M";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2017";"10826";512;92;3,900000095;-0,106710954653061;0,473347548;-5,20064328399368;0,00548279013;0,065972222;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,29;115,1999969;0,919225816;64,3;69,7;83,9;8,592550903;6;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
"2018";"10827";529;98;3,700000048;-0,383258422035857;0,4053412463;-5,17257510782985;0,0056379822;0,063888889;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,312;117,1999969;0,919225816;62,6;68,7;84,5;9,943599787;4,9;90;3;1;"F";"Adult";3;123,628156733349;51,54185104;3,900662899;"66902257";"Schor Wilhelminapolder, Zeeland";"Oosterschelde";"30-1-2018";"2017_2018"
